gyrate (nm),Systems
2.33807,A578S
2.34348,A578S
2.32651,A578S
2.33217,A578S
2.33098,A578S
2.33819,A578S
2.32792,A578S
2.33573,A578S
2.33844,A578S
2.3383,A578S
2.33142,A578S
2.32515,A578S
2.32977,A578S
2.33161,A578S
2.3384,A578S
2.32801,A578S
2.33407,A578S
2.33642,A578S
2.32272,A578S
2.32648,A578S
2.29466,A578S
2.32255,A578S
2.32801,A578S
2.334,A578S
2.32821,A578S
2.33251,A578S
2.35198,A578S
2.34129,A578S
2.32059,A578S
2.32603,A578S
2.32962,A578S
2.32936,A578S
2.33452,A578S
2.34102,A578S
2.337,A578S
2.34012,A578S
2.33783,A578S
2.34723,A578S
2.33704,A578S
2.32315,A578S
2.32243,A578S
2.32165,A578S
2.32101,A578S
2.32652,A578S
2.3303,A578S
2.32796,A578S
2.32893,A578S
2.32159,A578S
2.30443,A578S
2.33194,A578S
2.33059,A578S
2.33688,A578S
2.32823,A578S
2.34215,A578S
2.33247,A578S
2.35123,A578S
2.35046,A578S
2.33772,A578S
2.33596,A578S
2.33408,A578S
2.33828,A578S
2.32498,A578S
2.30934,A578S
2.31239,A578S
2.32455,A578S
2.33964,A578S
2.32399,A578S
2.3294,A578S
2.34602,A578S
2.34211,A578S
2.33649,A578S
2.32731,A578S
2.33554,A578S
2.33675,A578S
2.3349,A578S
2.33152,A578S
2.32522,A578S
2.32752,A578S
2.34241,A578S
2.36114,A578S
2.34511,A578S
2.33273,A578S
2.34055,A578S
2.32495,A578S
2.32818,A578S
2.31389,A578S
2.32406,A578S
2.32731,A578S
2.32741,A578S
2.34151,A578S
2.34176,A578S
2.33166,A578S
2.3423,A578S
2.32614,A578S
2.32352,A578S
2.33414,A578S
2.33591,A578S
2.33383,A578S
2.3473,A578S
2.33154,A578S
2.31566,A578S
2.30826,A578S
2.32167,A578S
2.31464,A578S
2.33095,A578S
2.33708,A578S
2.32567,A578S
2.3264,A578S
2.32471,A578S
2.34174,A578S
2.33068,A578S
2.3357,A578S
2.34212,A578S
2.3303,A578S
2.33223,A578S
2.31955,A578S
2.31066,A578S
2.30314,A578S
2.30687,A578S
2.30562,A578S
2.30498,A578S
2.31095,A578S
2.30308,A578S
2.32002,A578S
2.30489,A578S
2.3023,A578S
2.30412,A578S
2.31211,A578S
2.30999,A578S
2.31711,A578S
2.3211,A578S
2.31869,A578S
2.32446,A578S
2.31201,A578S
2.32039,A578S
2.32904,A578S
2.3299,A578S
2.33268,A578S
2.3376,A578S
2.32962,A578S
2.32939,A578S
2.33297,A578S
2.30521,A578S
2.30929,A578S
2.31584,A578S
2.32518,A578S
2.32224,A578S
2.33977,A578S
2.34296,A578S
2.34463,A578S
2.34641,A578S
2.33196,A578S
2.32167,A578S
2.32908,A578S
2.33326,A578S
2.33946,A578S
2.35139,A578S
2.34055,A578S
2.34165,A578S
2.33249,A578S
2.33104,A578S
2.32574,A578S
2.31644,A578S
2.33078,A578S
2.32332,A578S
2.31203,A578S
2.33011,A578S
2.32902,A578S
2.33422,A578S
2.33526,A578S
2.33273,A578S
2.32521,A578S
2.31544,A578S
2.34025,A578S
2.34978,A578S
2.33721,A578S
2.33317,A578S
2.33869,A578S
2.34244,A578S
2.34762,A578S
2.33482,A578S
2.33446,A578S
2.33348,A578S
2.32234,A578S
2.31911,A578S
2.32082,A578S
2.3227,A578S
2.33797,A578S
2.33029,A578S
2.34439,A578S
2.33118,A578S
2.34353,A578S
2.33598,A578S
2.33486,A578S
2.32343,A578S
2.32048,A578S
2.32623,A578S
2.35061,A578S
2.33598,A578S
2.34343,A578S
2.3366,A578S
2.33905,A578S
2.34399,A578S
2.34358,A578S
2.33035,A578S
2.34868,A578S
2.32601,A578S
2.33307,A578S
2.32633,A578S
2.3372,A578S
2.33085,A578S
2.33794,A578S
2.35086,A578S
2.34526,A578S
2.36344,A578S
2.34734,A578S
2.35593,A578S
2.36642,A578S
2.35719,A578S
2.3521,A578S
2.33932,A578S
2.33691,A578S
2.34559,A578S
2.33385,A578S
2.31954,A578S
2.3234,A578S
2.32713,A578S
2.32632,A578S
2.32529,A578S
2.324,A578S
2.33507,A578S
2.32789,A578S
2.3304,A578S
2.32503,A578S
2.30719,A578S
2.30792,A578S
2.32635,A578S
2.31733,A578S
2.31214,A578S
2.31137,A578S
2.32762,A578S
2.3236,A578S
2.31509,A578S
2.31662,A578S
2.31823,A578S
2.31586,A578S
2.29661,A578S
2.32034,A578S
2.30619,A578S
2.31475,A578S
2.31709,A578S
2.31329,A578S
2.29512,A578S
2.31254,A578S
2.30519,A578S
2.3059,A578S
2.29886,A578S
2.29065,A578S
2.29335,A578S
2.31174,A578S
2.31608,A578S
2.31379,A578S
2.30799,A578S
2.31277,A578S
2.30961,A578S
2.3113,A578S
2.32672,A578S
2.31376,A578S
2.3164,A578S
2.30019,A578S
2.29392,A578S
2.3057,A578S
2.29129,A578S
2.30037,A578S
2.30124,A578S
2.30366,A578S
2.29698,A578S
2.29632,A578S
2.30565,A578S
2.31347,A578S
2.31911,A578S
2.31011,A578S
2.30935,A578S
2.33109,A578S
2.30306,A578S
2.3021,A578S
2.29077,A578S
2.29404,A578S
2.31425,A578S
2.31554,A578S
2.3276,A578S
2.32044,A578S
2.3114,A578S
2.30655,A578S
2.31207,A578S
2.30832,A578S
2.31964,A578S
2.31863,A578S
2.31328,A578S
2.30576,A578S
2.30207,A578S
2.32482,A578S
2.31997,A578S
2.30746,A578S
2.31372,A578S
2.29949,A578S
2.30567,A578S
2.30945,A578S
2.30023,A578S
2.30088,A578S
2.29834,A578S
2.30282,A578S
2.28465,A578S
2.30505,A578S
2.30561,A578S
2.3148,A578S
2.30529,A578S
2.30215,A578S
2.29032,A578S
2.29702,A578S
2.29744,A578S
2.29015,A578S
2.29685,A578S
2.29026,A578S
2.29774,A578S
2.29162,A578S
2.30433,A578S
2.2893,A578S
2.30028,A578S
2.30042,A578S
2.31263,A578S
2.31566,A578S
2.31602,A578S
2.31333,A578S
2.3068,A578S
2.32936,A578S
2.32407,A578S
2.33211,A578S
2.32473,A578S
2.3237,A578S
2.31646,A578S
2.30806,A578S
2.32312,A578S
2.31479,A578S
2.29967,A578S
2.30797,A578S
2.30594,A578S
2.30001,A578S
2.29612,A578S
2.30534,A578S
2.30192,A578S
2.29937,A578S
2.2785,A578S
2.28998,A578S
2.28464,A578S
2.28756,A578S
2.28333,A578S
2.29164,A578S
2.29163,A578S
2.3032,A578S
2.30002,A578S
2.29365,A578S
2.29076,A578S
2.30436,A578S
2.31064,A578S
2.30883,A578S
2.30457,A578S
2.30797,A578S
2.29488,A578S
2.28934,A578S
2.29295,A578S
2.28473,A578S
2.28846,A578S
2.30273,A578S
2.28939,A578S
2.29315,A578S
2.29181,A578S
2.2889,A578S
2.28203,A578S
2.28956,A578S
2.2768,A578S
2.27899,A578S
2.27431,A578S
2.28671,A578S
2.28196,A578S
2.28639,A578S
2.2847,A578S
2.29195,A578S
2.28376,A578S
2.29608,A578S
2.3055,A578S
2.29718,A578S
2.32541,A578S
2.31981,A578S
2.32115,A578S
2.31302,A578S
2.30576,A578S
2.32661,A578S
2.32921,A578S
2.29754,A578S
2.31878,A578S
2.32461,A578S
2.33181,A578S
2.33826,A578S
2.32817,A578S
2.33777,A578S
2.3302,A578S
2.3337,A578S
2.32895,A578S
2.33703,A578S
2.34921,A578S
2.34383,A578S
2.33895,A578S
2.33131,A578S
2.3297,A578S
2.32063,A578S
2.32659,A578S
2.31985,A578S
2.3267,A578S
2.34928,A578S
2.32772,A578S
2.33961,A578S
2.3441,A578S
2.33094,A578S
2.32821,A578S
2.32591,A578S
2.31702,A578S
2.33535,A578S
2.33938,A578S
2.33397,A578S
2.32785,A578S
2.33534,A578S
2.31946,A578S
2.32949,A578S
2.3302,A578S
2.33248,A578S
2.33334,A578S
2.31772,A578S
2.31229,A578S
2.31282,A578S
2.31174,A578S
2.3174,A578S
2.33255,A578S
2.34217,A578S
2.32894,A578S
2.31715,A578S
2.30923,A578S
2.31372,A578S
2.30971,A578S
2.32652,A578S
2.3275,A578S
2.31293,A578S
2.32053,A578S
2.31099,A578S
2.33712,A578S
2.32865,A578S
2.32861,A578S
2.33909,A578S
2.35235,A578S
2.34879,A578S
2.33985,A578S
2.32554,A578S
2.32229,A578S
2.33009,A578S
2.31479,A578S
2.33121,A578S
2.33584,A578S
2.33477,A578S
2.33809,A578S
2.33649,A578S
2.34264,A578S
2.33881,A578S
2.34376,A578S
2.35246,A578S
2.36617,A578S
2.34299,A578S
2.34038,A578S
2.34708,A578S
2.32847,A578S
2.32847,A578S
2.33215,A578S
2.32753,A578S
2.32833,A578S
2.33879,A578S
2.33563,A578S
2.33355,A578S
2.34264,A578S
2.33227,A578S
2.33517,A578S
2.34482,A578S
2.34144,A578S
2.33842,A578S
2.33285,A578S
2.31961,A578S
2.32079,A578S
2.30863,A578S
2.30802,A578S
2.30511,A578S
2.30937,A578S
2.32228,A578S
2.32263,A578S
2.32077,A578S
2.31645,A578S
2.32365,A578S
2.33373,A578S
2.32712,A578S
2.32598,A578S
2.32644,A578S
2.31459,A578S
2.31973,A578S
2.32226,A578S
2.31436,A578S
2.30091,A578S
2.30581,A578S
2.30604,A578S
2.307,A578S
2.31927,A578S
2.32072,A578S
2.31381,A578S
2.32987,A578S
2.31946,A578S
2.31252,A578S
2.32926,A578S
2.31894,A578S
2.31105,A578S
2.32532,A578S
2.34314,A578S
2.33087,A578S
2.34046,A578S
2.33398,A578S
2.32734,A578S
2.31213,A578S
2.32661,A578S
2.32432,A578S
2.32442,A578S
2.31677,A578S
2.3134,A578S
2.32433,A578S
2.32213,A578S
2.30921,A578S
2.31134,A578S
2.29878,A578S
2.30161,A578S
2.31065,A578S
2.3016,A578S
2.31094,A578S
2.31578,A578S
2.32209,A578S
2.33468,A578S
2.34844,A578S
2.32745,A578S
2.32423,A578S
2.31687,A578S
2.31351,A578S
2.31351,A578S
2.32063,A578S
2.31941,A578S
2.31718,A578S
2.31647,A578S
2.30487,A578S
2.30932,A578S
2.31386,A578S
2.29294,A578S
2.30252,A578S
2.30534,A578S
2.30226,A578S
2.30549,A578S
2.31734,A578S
2.29111,A578S
2.30362,A578S
2.31505,A578S
2.32243,A578S
2.32223,A578S
2.32786,A578S
2.31792,A578S
2.32329,A578S
2.31801,A578S
2.32622,A578S
2.33093,A578S
2.33429,A578S
2.34544,A578S
2.3427,A578S
2.34006,A578S
2.3534,A578S
2.33956,A578S
2.3547,A578S
2.33887,A578S
2.32705,A578S
2.32486,A578S
2.31918,A578S
2.33259,A578S
2.33498,A578S
2.33171,A578S
2.34163,A578S
2.33667,A578S
2.34081,A578S
2.34766,A578S
2.3473,A578S
2.33487,A578S
2.31981,A578S
2.31893,A578S
2.33317,A578S
2.34148,A578S
2.34643,A578S
2.35585,A578S
2.36024,A578S
2.36089,A578S
2.35397,A578S
2.32858,A578S
2.34131,A578S
2.33474,A578S
2.33949,A578S
2.33411,A578S
2.33273,A578S
2.33369,A578S
2.32546,A578S
2.31721,A578S
2.32173,A578S
2.311,A578S
2.32916,A578S
2.32506,A578S
2.33291,A578S
2.33647,A578S
2.33458,A578S
2.31779,A578S
2.30718,A578S
2.3006,A578S
2.31053,A578S
2.3337,A578S
2.31711,A578S
2.31273,A578S
2.31562,A578S
2.30365,A578S
2.31089,A578S
2.30058,A578S
2.29978,A578S
2.29513,A578S
2.30706,A578S
2.31079,A578S
2.31388,A578S
2.30489,A578S
2.2892,A578S
2.29582,A578S
2.30224,A578S
2.32232,A578S
2.32489,A578S
2.31421,A578S
2.32008,A578S
2.3336,A578S
2.33265,A578S
2.31837,A578S
2.30367,A578S
2.30418,A578S
2.32251,A578S
2.33189,A578S
2.33067,A578S
2.32932,A578S
2.33369,A578S
2.32153,A578S
2.33098,A578S
2.32511,A578S
2.3207,A578S
2.33118,A578S
2.32835,A578S
2.32732,A578S
2.33509,A578S
2.33195,A578S
2.36012,A578S
2.34399,A578S
2.35145,A578S
2.35292,A578S
2.33766,A578S
2.33184,A578S
2.33378,A578S
2.34109,A578S
2.30705,A578S
2.3172,A578S
2.31794,A578S
2.31669,A578S
2.32554,A578S
2.31779,A578S
2.31879,A578S
2.32187,A578S
2.33437,A578S
2.33729,A578S
2.33518,A578S
2.33373,A578S
2.33321,A578S
2.32541,A578S
2.32924,A578S
2.32532,A578S
2.33629,A578S
2.33345,A578S
2.32159,A578S
2.31081,A578S
2.30916,A578S
2.2997,A578S
2.29178,A578S
2.30125,A578S
2.30262,A578S
2.29405,A578S
2.30659,A578S
2.31825,A578S
2.32628,A578S
2.31405,A578S
2.32316,A578S
2.31539,A578S
2.339,A578S
2.33038,A578S
2.33279,A578S
2.30949,A578S
2.31892,A578S
2.33191,A578S
2.31914,A578S
2.32877,A578S
2.32595,A578S
2.32375,A578S
2.32519,A578S
2.33061,A578S
2.33013,A578S
2.31708,A578S
2.30902,A578S
2.31779,A578S
2.3143,A578S
2.34075,A578S
2.32711,A578S
2.32785,A578S
2.30787,A578S
2.31566,A578S
2.31728,A578S
2.32211,A578S
2.29686,A578S
2.31,A578S
2.30379,A578S
2.31157,A578S
2.29505,A578S
2.2959,A578S
2.30497,A578S
2.32079,A578S
2.31831,A578S
2.30928,A578S
2.31251,A578S
2.31333,A578S
2.30798,A578S
2.30882,A578S
2.3161,A578S
2.30806,A578S
2.31244,A578S
2.31169,A578S
2.33186,A578S
2.30547,A578S
2.29179,A578S
2.28362,A578S
2.28408,A578S
2.29676,A578S
2.30895,A578S
2.29588,A578S
2.32236,A578S
2.30138,A578S
2.30062,A578S
2.30348,A578S
2.31321,A578S
2.31639,A578S
2.31077,A578S
2.30859,A578S
2.30514,A578S
2.30124,A578S
2.27638,A578S
2.27137,A578S
2.26844,A578S
2.28438,A578S
2.27331,A578S
2.27609,A578S
2.29527,A578S
2.28324,A578S
2.28599,A578S
2.29083,A578S
2.29754,A578S
2.28743,A578S
2.2999,A578S
2.30461,A578S
2.31357,A578S
2.31916,A578S
2.31346,A578S
2.31192,A578S
2.32195,A578S
2.3138,A578S
2.30545,A578S
2.31592,A578S
2.32087,A578S
2.34823,A578S
2.33574,A578S
2.34207,A578S
2.33186,A578S
2.33963,A578S
2.33037,A578S
2.33266,A578S
2.33126,A578S
2.33576,A578S
2.33726,A578S
2.33394,A578S
2.32643,A578S
2.33025,A578S
2.30597,A578S
2.30398,A578S
2.31379,A578S
2.32399,A578S
2.313,A578S
2.3329,A578S
2.33723,A578S
2.32703,A578S
2.32489,A578S
2.32415,A578S
2.33279,A578S
2.32422,A578S
2.32852,A578S
2.33207,A578S
2.33169,A578S
2.34131,A578S
2.32992,A578S
2.33539,A578S
2.33896,A578S
2.3416,A578S
2.3396,A578S
2.33515,A578S
2.32535,A578S
2.31863,A578S
2.31514,A578S
2.33038,A578S
2.32481,A578S
2.32138,A578S
2.32482,A578S
2.29548,A578S
2.31001,A578S
2.29354,A578S
2.31066,A578S
2.31502,A578S
2.30022,A578S
2.28186,A578S
2.28875,A578S
2.30777,A578S
2.28586,A578S
2.2909,A578S
2.28827,A578S
2.28322,A578S
2.27521,A578S
2.29396,A578S
2.29103,A578S
2.29721,A578S
2.28038,A578S
2.29025,A578S
2.29891,A578S
2.31245,A578S
2.31959,A578S
2.30868,A578S
2.31102,A578S
2.32274,A578S
2.32773,A578S
2.32262,A578S
2.30902,A578S
2.31529,A578S
2.32972,A578S
2.32428,A578S
2.34163,A578S
2.33553,A578S
2.32724,A578S
2.30935,A578S
2.30547,A578S
2.30344,A578S
2.32766,A578S
2.30073,A578S
2.31445,A578S
2.31188,A578S
2.30481,A578S
2.30223,A578S
2.29418,A578S
2.33306,A578S
2.32413,A578S
2.30573,A578S
2.30637,A578S
2.31261,A578S
2.29949,A578S
2.30558,A578S
2.31371,A578S
2.30693,A578S
2.29662,A578S
2.2966,A578S
2.28236,A578S
2.29742,A578S
2.30016,A578S
2.29908,A578S
2.29978,A578S
2.30878,A578S
2.29092,A578S
2.31015,A578S
2.28843,A578S
2.2964,A578S
2.28752,A578S
2.30926,A578S
2.29828,A578S
2.29154,A578S
2.28608,A578S
2.30204,A578S
2.29546,A578S
2.29949,A578S
2.30688,A578S
2.30889,A578S
2.32173,A578S
2.33726,A578S
2.33124,A578S
2.30676,A578S
2.30649,A578S
2.3035,A578S
2.30214,A578S
2.29809,A578S
2.31121,A578S
2.31861,A578S
2.31254,A578S
2.31534,A578S
2.32901,A578S
2.31681,A578S
2.29958,A578S
2.30136,A578S
2.28615,A578S
2.28702,A578S
2.27361,A578S
2.29165,A578S
2.28535,A578S
2.29336,A578S
2.29431,A578S
2.29487,A578S
2.30007,A578S
2.32513,A578S
2.34357,A578S
2.33911,A578S
2.31394,A578S
2.32197,A578S
2.3147,A578S
2.31258,A578S
2.31515,A578S
2.30973,A578S
2.31425,A578S
2.30517,A578S
2.3179,A578S
2.30807,A578S
2.30995,A578S
2.3149,A578S
2.30617,A578S
2.30727,A578S
2.30436,A578S
2.30969,A578S
2.31219,A578S
2.29733,A578S
2.31233,A578S
2.31272,A578S
2.29494,A578S
2.30637,A578S
2.31588,A578S
2.28861,A578S
2.28635,A578S
2.29675,A578S
2.30471,A578S
2.3104,A578S
2.31239,A578S
2.30506,A578S
2.30652,A578S
2.30463,A578S
2.30889,A578S
2.30543,A578S
2.31591,A578S
2.31542,A578S
2.31217,A578S
2.32808,A578S
2.31601,A578S
2.30989,A578S
2.30389,A578S
2.30376,A578S
2.29609,A578S
2.31307,A578S
2.29,A578S
2.32428,A578S
2.29676,A578S
2.29741,A578S
2.29967,A578S
2.29675,A578S
2.2976,A578S
2.2914,A578S
2.28618,A578S
2.29003,A578S
2.28913,A578S
2.29917,A578S
2.28314,A578S
2.29719,A578S
2.29528,A578S
2.31537,A578S
2.30148,A578S
2.29223,A578S
2.30545,A578S
2.29775,A578S
2.31217,A578S
2.2903,A578S
2.2879,A578S
2.28788,A578S
2.30385,A578S
2.29399,A578S
2.30211,A578S
2.30449,A578S
2.3032,A578S
2.31378,A578S
2.32401,A578S
2.32039,A578S
2.31991,A578S
2.30795,A578S
2.3179,A578S
2.31985,A578S
2.32533,A578S
2.33555,A578S
2.32993,A578S
2.32315,A578S
2.31175,A578S
2.30891,A578S
2.31014,A578S
2.31146,A578S
2.31258,A578S
2.31642,A578S
2.31749,A578S
2.31683,A578S
2.32303,A578S
2.31877,A578S
2.31897,A578S
2.32003,A578S
2.31475,A578S
2.3069,A578S
2.30788,A578S
2.28472,A578S
2.28615,A578S
2.29816,A578S
2.28809,A578S
2.29505,A578S
2.29447,A578S
2.30118,A578S
2.3003,A578S
2.32748,A578S
2.31234,A578S
2.30557,A578S
2.31631,A578S
2.32456,A578S
2.32274,A578S
2.31493,A578S
2.33153,A578S
2.32615,A578S
2.32679,A578S
2.33267,A578S
2.3344,A578S
2.33784,A578S
2.32669,A578S
2.32564,A578S
2.3002,A578S
2.31648,A578S
2.30321,A578S
2.29838,A578S
2.30304,A578S
2.29047,A578S
2.3001,A578S
2.32085,A578S
2.32026,A578S
2.34052,A578S
2.323,A578S
2.32379,A578S
2.33734,A578S
2.32953,A578S
2.33143,A578S
2.30811,A578S
2.30651,A578S
2.31902,A578S
2.30732,A578S
2.30396,A578S
2.30029,A578S
2.3151,A578S
2.31741,A578S
2.31325,A578S
2.32569,A578S
2.31472,A578S
2.31703,A578S
2.32246,A578S
2.31452,A578S
2.31868,A578S
2.33101,A578S
2.32322,A578S
2.32553,A578S
2.33034,A578S
2.33531,A578S
2.33158,A578S
2.32721,A578S
2.31687,A578S
2.33111,A578S
2.31501,A578S
2.31932,A578S
2.31182,A578S
2.31639,A578S
2.31066,A578S
2.3265,A578S
2.31472,A578S
2.30107,A578S
2.33696,A578S
2.34082,A578S
2.32924,A578S
2.3308,A578S
2.33569,A578S
2.31255,A578S
2.31667,A578S
2.32939,A578S
2.31477,A578S
2.32867,A578S
2.34992,A578S
2.34553,A578S
2.32824,A578S
2.32228,A578S
2.3392,A578S
2.32914,A578S
2.33692,A578S
2.31971,A578S
2.31475,A578S
2.32201,A578S
2.32643,A578S
2.33172,A578S
2.32974,A578S
2.33102,A578S
2.32372,A578S
2.31571,A578S
2.30809,A578S
2.29842,A578S
2.29823,A578S
2.31063,A578S
2.31805,A578S
2.31074,A578S
2.32334,A578S
2.32145,A578S
2.33011,A578S
2.34685,A578S
2.34545,A578S
2.31965,A578S
2.31319,A578S
2.31415,A578S
2.32045,A578S
2.32149,A578S
2.32234,A578S
2.3231,A578S
2.3123,A578S
2.33217,A578S
2.33128,A578S
2.31182,A578S
2.32193,A578S
2.30587,A578S
2.30501,A578S
2.30064,A578S
2.30375,A578S
2.30784,A578S
2.30092,A578S
2.31178,A578S
2.30439,A578S
2.31174,A578S
2.30249,A578S
2.30788,A578S
2.29577,A578S
2.31088,A578S
2.30785,A578S
2.29193,A578S
2.28039,A578S
2.28201,A578S
2.28752,A578S
2.27844,A578S
2.28823,A578S
2.29189,A578S
2.30259,A578S
2.28814,A578S
2.29755,A578S
2.29344,A578S
2.29697,A578S
2.28431,A578S
2.28817,A578S
2.27747,A578S
2.30486,A578S
2.30086,A578S
2.30825,A578S
2.31384,A578S
2.31498,A578S
2.31475,A578S
2.30565,A578S
2.30076,A578S
2.30468,A578S
2.31431,A578S
2.32619,A578S
2.31772,A578S
2.32405,A578S
2.32027,A578S
2.30992,A578S
2.31843,A578S
2.32091,A578S
2.33294,A578S
2.32087,A578S
2.33195,A578S
2.32765,A578S
2.33716,A578S
2.34587,A578S
2.33222,A578S
2.33391,A578S
2.34323,A578S
2.34039,A578S
2.32607,A578S
2.32198,A578S
2.3337,A578S
2.32597,A578S
2.32784,A578S
2.32489,A578S
2.33505,A578S
2.33085,A578S
2.33089,A578S
2.30701,A578S
2.31182,A578S
2.31577,A578S
2.3229,A578S
2.31015,A578S
2.31485,A578S
2.30182,A578S
2.31495,A578S
2.31089,A578S
2.32531,A578S
2.32909,A578S
2.32284,A578S
2.31853,A578S
2.31884,A578S
2.33396,A578S
2.31549,A578S
2.32246,A578S
2.31736,A578S
2.32458,A578S
2.32283,A578S
2.31172,A578S
2.31481,A578S
2.31798,A578S
2.32383,A578S
2.31426,A578S
2.31529,A578S
2.32025,A578S
2.3056,A578S
2.31849,A578S
2.3231,A578S
2.33229,A578S
2.33151,A578S
2.32557,A578S
2.32629,A578S
2.31017,A578S
2.31822,A578S
2.32815,A578S
2.31515,A578S
2.31956,A578S
2.33408,A578S
2.32492,A578S
2.34324,A578S
2.33049,A578S
2.30722,A578S
2.32612,A578S
2.31833,A578S
2.31748,A578S
2.31398,A578S
2.3175,A578S
2.32928,A578S
2.35872,A578S
2.35052,A578S
2.33818,A578S
2.34301,A578S
2.33904,A578S
2.34728,A578S
2.34771,A578S
2.35225,A578S
2.34674,A578S
2.35386,A578S
2.36548,A578S
2.34716,A578S
2.33745,A578S
2.34705,A578S
2.34241,A578S
2.32934,A578S
2.34173,A578S
2.34878,A578S
2.34086,A578S
2.33812,A578S
2.35246,A578S
2.35709,A578S
2.33562,A578S
2.33356,A578S
2.36238,A578S
2.36703,A578S
2.34952,A578S
2.35155,A578S
2.33445,A578S
2.34964,A578S
2.34212,A578S
2.32464,A578S
2.33061,A578S
2.3312,A578S
2.34867,A578S
2.32453,A578S
2.33532,A578S
2.33681,A578S
2.33214,A578S
2.34159,A578S
2.34589,A578S
2.34015,A578S
2.3414,A578S
2.34029,A578S
2.33897,A578S
2.34852,A578S
2.34347,A578S
2.3379,A578S
2.31413,A578S
2.31299,A578S
2.3014,A578S
2.31138,A578S
2.31756,A578S
2.29948,A578S
2.32247,A578S
2.30995,A578S
2.32987,A578S
2.32465,A578S
2.32239,A578S
2.32832,A578S
2.33335,A578S
2.312,A578S
2.32858,A578S
2.30916,A578S
2.30822,A578S
2.30252,A578S
2.31937,A578S
2.32813,A578S
2.3415,A578S
2.34515,A578S
2.35337,A578S
2.33423,A578S
2.32832,A578S
2.3124,A578S
2.32634,A578S
2.32754,A578S
2.31685,A578S
2.31239,A578S
2.31303,A578S
2.32692,A578S
2.32763,A578S
2.32896,A578S
2.32138,A578S
2.31571,A578S
2.32194,A578S
2.34344,A578S
2.33767,A578S
2.32785,A578S
2.3345,A578S
2.32085,A578S
2.3443,A578S
2.33026,A578S
2.32634,A578S
2.32445,A578S
2.33116,A578S
2.32098,A578S
2.31042,A578S
2.30452,A578S
2.31777,A578S
2.3399,A578S
2.34892,A578S
2.32792,A578S
2.32408,A578S
2.31706,A578S
2.32689,A578S
2.31833,A578S
2.33227,A578S
2.32046,A578S
2.33108,A578S
2.3279,A578S
2.32952,A578S
2.34123,A578S
2.3357,A578S
2.33139,A578S
2.35248,A578S
2.33939,A578S
2.34181,A578S
2.34934,A578S
2.3315,A578S
2.34166,A578S
2.34679,A578S
2.34638,A578S
2.35483,A578S
2.36498,A578S
2.36704,A578S
2.37111,A578S
2.3584,A578S
2.36267,A578S
2.34722,A578S
2.34356,A578S
2.35405,A578S
2.34468,A578S
2.34709,A578S
2.34303,A578S
2.33536,A578S
2.34885,A578S
2.34826,A578S
2.33901,A578S
2.35636,A578S
2.34649,A578S
2.33744,A578S
2.3252,A578S
2.32401,A578S
2.33555,A578S
2.33565,A578S
2.33986,A578S
2.33651,A578S
2.34895,A578S
2.3452,A578S
2.33483,A578S
2.3415,A578S
2.34052,A578S
2.34564,A578S
2.33022,A578S
2.32163,A578S
2.31951,A578S
2.32647,A578S
2.31678,A578S
2.31878,A578S
2.32185,A578S
2.32281,A578S
2.33407,A578S
2.35425,A578S
2.35219,A578S
2.35378,A578S
2.35793,A578S
2.37253,A578S
2.36524,A578S
2.3633,A578S
2.35955,A578S
2.343,A578S
2.3456,A578S
2.32798,A578S
2.32775,A578S
2.33272,A578S
2.34393,A578S
2.3257,A578S
2.32308,A578S
2.34769,A578S
2.3385,A578S
2.34972,A578S
2.35169,A578S
2.34416,A578S
2.34972,A578S
2.32504,A578S
2.34746,A578S
2.34645,A578S
2.35924,A578S
2.3469,A578S
2.35303,A578S
2.35802,A578S
2.34767,A578S
2.35161,A578S
2.34562,A578S
2.36702,A578S
2.36083,A578S
2.35585,A578S
2.36092,A578S
2.345,A578S
2.35725,A578S
2.33652,A578S
2.34589,A578S
2.34111,A578S
2.33217,A578S
2.33768,A578S
2.31358,A578S
2.33894,A578S
2.33831,A578S
2.33841,A578S
2.33099,A578S
2.3283,A578S
2.33532,A578S
2.33517,A578S
2.32946,A578S
2.32222,A578S
2.31977,A578S
2.323,A578S
2.32429,A578S
2.32094,A578S
2.31451,A578S
2.29397,A578S
2.30719,A578S
2.31475,A578S
2.31975,A578S
2.31601,A578S
2.32307,A578S
2.31111,A578S
2.31743,A578S
2.30739,A578S
2.32865,A578S
2.32686,A578S
2.31965,A578S
2.31777,A578S
2.32773,A578S
2.31378,A578S
2.32493,A578S
2.32454,A578S
2.33144,A578S
2.32579,A578S
2.33289,A578S
2.32327,A578S
2.34499,A578S
2.33373,A578S
2.33019,A578S
2.33131,A578S
2.32824,A578S
2.34295,A578S
2.34383,A578S
2.33574,A578S
2.33263,A578S
2.3323,A578S
2.34402,A578S
2.33205,A578S
2.32127,A578S
2.31876,A578S
2.32136,A578S
2.30988,A578S
2.31383,A578S
2.31358,A578S
2.30346,A578S
2.31243,A578S
2.32269,A578S
2.32222,A578S
2.33683,A578S
2.32128,A578S
2.31741,A578S
2.33445,A578S
2.34513,A578S
2.34152,A578S
2.32693,A578S
2.33084,A578S
2.31219,A578S
2.30814,A578S
2.32605,A578S
2.32113,A578S
2.33793,A578S
2.32807,A578S
2.33968,A578S
2.33703,A578S
2.31679,A578S
2.31538,A578S
2.32256,A578S
2.32281,A578S
2.323,A578S
2.32071,A578S
2.31696,A578S
2.33172,A578S
