"","V1"
"32606",0.229882
"32607",0.241458
"32608",0.2170896
"32609",0.2112338
"32610",0.2274619
"32611",0.2143758
"32612",0.2315979
"32613",0.2359261
"32614",0.2099726
"32615",0.1925931
"32616",0.1790151
"32617",0.1746403
"32618",0.1771629
"32619",0.1758417
"32620",0.1707968
"32621",0.1761673
"32622",0.1831761
"32623",0.1789246
"32624",0.2031371
"32625",0.2220076
"32626",0.220747
"32627",0.1909731
"32628",0.1901753
"32629",0.2138462
"32630",0.2362834
"32631",0.2252018
"32632",0.2137122
"32633",0.201138
"32634",0.2024817
"32635",0.1979625
"32636",0.1838682
"32637",0.19992
"32638",0.2166675
"32639",0.2223168
"32640",0.218172
"32641",0.2080983
"32642",0.2057504
"32643",0.2101167
"32644",0.2148864
"32645",0.2200488
"32646",0.2240701
"32647",0.2160514
"32648",0.2226606
"32649",0.2399545
"32650",0.2349392
"32651",0.2374631
"32652",0.2096708
"32653",0.2220897
"32654",0.2121454
"32655",0.2081437
"32656",0.2035716
"32657",0.2301011
"32658",0.2393726
"32659",0.2481579
"32660",0.2370308
"32661",0.2400236
"32662",0.2520852
"32663",0.2585259
"32664",0.2501563
"32665",0.2559389
"32666",0.2380638
"32667",0.2586007
"32668",0.2448524
"32669",0.2358481
"32670",0.2295345
"32671",0.2333263
"32672",0.2311891
"32673",0.2262501
"32674",0.2293796
"32675",0.2124249
"32676",0.2077007
"32677",0.2034792
"32678",0.2070963
"32679",0.2039735
"32680",0.2267651
"32681",0.2142127
"32682",0.221813
"32683",0.2197504
"32684",0.2139066
"32685",0.2094397
"32686",0.2263283
"32687",0.2202803
"32688",0.2274013
"32689",0.2174142
"32690",0.2106863
"32691",0.2312334
"32692",0.2358906
"32693",0.2323439
"32694",0.2181854
"32695",0.2147296
"32696",0.223435
"32697",0.2447696
"32698",0.247376
"32699",0.2288191
"32700",0.2132101
"32701",0.2142941
"32702",0.2126997
"32703",0.2634615
"32704",0.2477831
"32705",0.2267865
"32706",0.2123522
"32707",0.2132591
"32708",0.2308217
"32709",0.241194
"32710",0.2306892
"32711",0.2277869
"32712",0.2543608
"32713",0.2246118
"32714",0.2491163
"32715",0.2625373
"32716",0.2761554
"32717",0.261642
"32718",0.2357785
"32719",0.2519615
"32720",0.2608392
"32721",0.2593322
"32722",0.2331139
"32723",0.2477295
"32724",0.2222622
"32725",0.2291878
"32726",0.2330736
"32727",0.2101222
"32728",0.1953185
"32729",0.2008615
"32730",0.2010029
"32731",0.1980569
"32732",0.1980405
"32733",0.1813602
"32734",0.199788
"32735",0.1764182
"32736",0.1826127
"32737",0.1867259
"32738",0.1738267
"32739",0.1606494
"32740",0.1928084
"32741",0.1691749
"32742",0.1670325
"32743",0.168721
"32744",0.1853005
"32745",0.2076659
"32746",0.184606
"32747",0.1876415
"32748",0.186003
"32749",0.1986297
"32750",0.1932907
"32751",0.1872904
"32752",0.1761051
"32753",0.2035425
"32754",0.1997737
"32755",0.2147789
"32756",0.2043181
"32757",0.1968438
"32758",0.2125509
"32759",0.2212061
"32760",0.2205783
"32761",0.2059871
"32762",0.1964053
"32763",0.2163722
"32764",0.2318704
"32765",0.2212414
"32766",0.2335763
"32767",0.2338059
"32768",0.2248829
"32769",0.2053351
"32770",0.2223194
"32771",0.2425485
"32772",0.2524484
"32773",0.2349313
"32774",0.2142974
"32775",0.2180602
"32776",0.2040512
"32777",0.2040183
"32778",0.2000118
"32779",0.2075175
"32780",0.2419926
"32781",0.2414144
"32782",0.2342378
"32783",0.204955
"32784",0.1950519
"32785",0.2240127
"32786",0.2114464
"32787",0.2301613
"32788",0.2312028
"32789",0.2161979
"32790",0.2155968
"32791",0.2438313
"32792",0.2234916
"32793",0.2319112
"32794",0.2314836
"32795",0.2352404
"32796",0.2137975
"32797",0.209863
"32798",0.2010939
"32799",0.2168743
"32800",0.2305477
"32801",0.2427808
"32802",0.2404207
"32803",0.2315149
"32804",0.2199538
"32805",0.2413372
"32806",0.2228551
"32807",0.2125693
"32808",0.2289577
"32809",0.2251447
"32810",0.2254091
"32811",0.2527566
"32812",0.2394462
"32813",0.2169165
"32814",0.2155392
"32815",0.2224482
"32816",0.2035256
"32817",0.1966366
"32818",0.1885687
"32819",0.1791308
"32820",0.1759178
"32821",0.1934822
"32822",0.1845532
"32823",0.1811105
"32824",0.1869724
"32825",0.1749552
"32826",0.2018021
"32827",0.2068897
"32828",0.2143813
"32829",0.2188406
"32830",0.198112
"32831",0.2019335
"32832",0.2032842
"32833",0.2235364
"32834",0.2299307
"32835",0.2133836
"32836",0.2253955
"32837",0.2185626
"32838",0.2094901
"32839",0.2315517
"32840",0.2154191
"32841",0.2056574
"32842",0.1988488
"32843",0.2244783
"32844",0.1970065
"32845",0.2102824
"32846",0.2365472
"32847",0.2230065
"32848",0.2121043
"32849",0.205902
"32850",0.235424
"32851",0.2211667
"32852",0.2380496
"32853",0.2509797
"32854",0.2219618
"32855",0.2276535
"32856",0.2197609
"32857",0.2118768
"32858",0.2353535
"32859",0.2302291
"32860",0.2312873
"32861",0.2404002
"32862",0.2201174
"32863",0.2064476
"32864",0.2202345
"32865",0.2327144
"32866",0.2199809
"32867",0.2162296
"32868",0.2206726
"32869",0.2184772
"32870",0.2149075
"32871",0.2126258
"32872",0.2022774
"32873",0.1932178
"32874",0.2096085
"32875",0.2182314
"32876",0.2227854
"32877",0.2290579
"32878",0.2117532
"32879",0.2244408
"32880",0.2342844
"32881",0.2438168
"32882",0.2370569
"32883",0.229348
"32884",0.1939314
"32885",0.1943608
"32886",0.22099
"32887",0.2218875
"32888",0.2210916
"32889",0.2283033
"32890",0.234589
"32891",0.2221706
"32892",0.2326248
"32893",0.2170459
"32894",0.225256
"32895",0.2344501
"32896",0.239443
"32897",0.251377
"32898",0.2293866
"32899",0.2242581
"32900",0.2407
"32901",0.2511555
"32902",0.2356324
"32903",0.2274679
"32904",0.1936599
"32905",0.1834132
"32906",0.1951198
"32907",0.1987593
"32908",0.2199968
"32909",0.2240505
"32910",0.2213876
"32911",0.2319839
"32912",0.233501
"32913",0.2281715
"32914",0.2310699
"32915",0.2238547
"32916",0.2218752
"32917",0.2354721
"32918",0.2324984
"32919",0.2333997
"32920",0.2544723
"32921",0.2332596
"32922",0.2262734
"32923",0.2401989
"32924",0.2350839
"32925",0.2314478
"32926",0.2318371
"32927",0.2185356
"32928",0.2212451
"32929",0.2503316
"32930",0.22856
"32931",0.2287767
"32932",0.2063864
"32933",0.1964212
"32934",0.2147281
"32935",0.2184985
"32936",0.2113802
"32937",0.2105073
"32938",0.1945418
"32939",0.2302044
"32940",0.2299278
"32941",0.2410907
"32942",0.2232352
"32943",0.2331874
"32944",0.2423726
"32945",0.239438
"32946",0.2375208
"32947",0.2381792
"32948",0.2529388
"32949",0.2317905
"32950",0.2310288
"32951",0.2407397
"32952",0.2419987
"32953",0.2149943
"32954",0.2418242
"32955",0.2331845
"32956",0.2299053
"32957",0.2467609
"32958",0.2254971
"32959",0.2156797
"32960",0.226543
"32961",0.2521178
"32962",0.2132841
"32963",0.2332529
"32964",0.2231513
"32965",0.2422375
"32966",0.22951
"32967",0.2301971
"32968",0.2272029
"32969",0.2073968
"32970",0.2030952
"32971",0.243052
"32972",0.2227878
"32973",0.2330666
"32974",0.2330765
"32975",0.2323092
"32976",0.2120702
"32977",0.2361249
"32978",0.2292961
"32979",0.217175
"32980",0.201439
"32981",0.2175351
"32982",0.2176752
"32983",0.2448988
"32984",0.2263272
"32985",0.2014113
"32986",0.2162132
"32987",0.2494486
"32988",0.2379074
"32989",0.2276426
"32990",0.2271418
"32991",0.2235084
"32992",0.20397
"32993",0.2062274
"32994",0.2010708
"32995",0.2110264
"32996",0.2042961
"32997",0.2033556
"32998",0.2005955
"32999",0.2305875
"33000",0.2177257
"33001",0.2340788
"33002",0.2539685
"33003",0.2671544
"33004",0.235696
"33005",0.2613158
"33006",0.2837314
"33007",0.3033871
"33008",0.2975381
"33009",0.2640448
"33010",0.2701716
"33011",0.2467073
"33012",0.2286605
"33013",0.2294171
"33014",0.2375289
"33015",0.2515042
"33016",0.2160027
"33017",0.2296667
"33018",0.2310226
"33019",0.2103867
"33020",0.2397523
"33021",0.2499723
"33022",0.2450284
"33023",0.2447331
"33024",0.2288031
"33025",0.2430539
"33026",0.2252433
"33027",0.2245165
"33028",0.2195501
"33029",0.1937845
"33030",0.1983023
"33031",0.2091583
"33032",0.1997391
"33033",0.2029193
"33034",0.1901043
"33035",0.1912016
"33036",0.1824736
"33037",0.1979112
"33038",0.2002946
"33039",0.2095311
"33040",0.2137251
"33041",0.204322
"33042",0.2127359
"33043",0.2257739
"33044",0.2165965
"33045",0.2120447
"33046",0.2355514
"33047",0.2367158
"33048",0.2159869
"33049",0.201776
"33050",0.2198797
"33051",0.2097724
"33052",0.2070551
"33053",0.1962058
"33054",0.2009203
"33055",0.1839741
"33056",0.207722
"33057",0.2180111
"33058",0.1981212
"33059",0.2189166
"33060",0.2189701
"33061",0.1884981
"33062",0.2102218
"33063",0.2012502
"33064",0.2181153
"33065",0.2266637
"33066",0.2525755
"33067",0.2567087
"33068",0.2336077
"33069",0.2311327
"33070",0.2502984
"33071",0.2410946
"33072",0.2386546
"33073",0.2185484
"33074",0.217912
"33075",0.2287695
"33076",0.2007551
"33077",0.1929903
"33078",0.1992832
"33079",0.1804882
"33080",0.2138416
"33081",0.2490671
"33082",0.2442552
"33083",0.2232818
"33084",0.2243124
"33085",0.2307336
"33086",0.2123806
"33087",0.2140504
"33088",0.2176414
"33089",0.2131361
"33090",0.2337651
"33091",0.2574112
"33092",0.2398717
"33093",0.2434927
"33094",0.2346352
"33095",0.2109511
"33096",0.2128302
"33097",0.2047946
"33098",0.2376598
"33099",0.2422121
"33100",0.2227793
"33101",0.2220457
"33102",0.230969
"33103",0.2442752
"33104",0.2567427
"33105",0.2216208
"33106",0.229578
"33107",0.2448451
"33108",0.2293301
"33109",0.2431452
"33110",0.2406906
"33111",0.2438487
"33112",0.2527905
"33113",0.2548444
"33114",0.2502513
"33115",0.2323832
"33116",0.2210799
"33117",0.2019941
"33118",0.1997072
"33119",0.2065762
"33120",0.1847532
"33121",0.1899599
"33122",0.2273791
"33123",0.2073423
"33124",0.2042519
"33125",0.1982736
"33126",0.2089297
"33127",0.1838751
"33128",0.1738363
"33129",0.1900307
"33130",0.1884084
"33131",0.1863974
"33132",0.1934047
"33133",0.2013697
"33134",0.2155489
"33135",0.2047678
"33136",0.2041211
"33137",0.2444823
"33138",0.2172722
"33139",0.2075765
"33140",0.2122536
"33141",0.214151
"33142",0.2163085
"33143",0.2082313
"33144",0.218422
"33145",0.213228
"33146",0.2124625
"33147",0.1951186
"33148",0.193894
"33149",0.1918745
"33150",0.2073762
"33151",0.2001504
"33152",0.1943309
"33153",0.1803613
"33154",0.1744439
"33155",0.1834588
"33156",0.1955865
"33157",0.2061461
"33158",0.2196496
"33159",0.2002138
"33160",0.193019
"33161",0.2071542
"33162",0.2193373
"33163",0.2182755
"33164",0.213295
"33165",0.1956152
"33166",0.191705
"33167",0.1961592
"33168",0.2115895
"33169",0.1921448
"33170",0.2045614
"33171",0.2072591
"33172",0.2083664
"33173",0.2210786
"33174",0.199692
"33175",0.1974144
"33176",0.1908321
"33177",0.1875343
"33178",0.1968292
"33179",0.2010317
"33180",0.2116223
"33181",0.2137101
"33182",0.2169872
"33183",0.2175702
"33184",0.222226
"33185",0.2201461
"33186",0.213279
"33187",0.2112178
"33188",0.2194212
"33189",0.2172607
"33190",0.2234401
"33191",0.2288299
"33192",0.2243312
"33193",0.2236786
"33194",0.2317861
"33195",0.215131
"33196",0.2256218
"33197",0.2384057
"33198",0.2370024
"33199",0.2406026
"33200",0.2510158
"33201",0.2696384
"33202",0.247332
"33203",0.2647541
"33204",0.241569
"33205",0.248743
"33206",0.2483511
"33207",0.2466728
"33208",0.246056
"33209",0.2350343
"33210",0.2404233
"33211",0.2268064
"33212",0.210841
"33213",0.2283413
"33214",0.2106154
"33215",0.2200934
"33216",0.2140806
"33217",0.2326824
"33218",0.2318922
"33219",0.2448805
"33220",0.2173841
"33221",0.1974286
"33222",0.205847
"33223",0.2138678
"33224",0.1980186
"33225",0.2144666
"33226",0.2231774
"33227",0.2205665
"33228",0.2232239
"33229",0.2125413
"33230",0.2102419
"33231",0.1985013
"33232",0.1995698
"33233",0.206362
"33234",0.2054339
"33235",0.2093596
"33236",0.1992487
"33237",0.2051006
"33238",0.1946477
"33239",0.2070853
"33240",0.2146711
"33241",0.2390064
"33242",0.2487871
"33243",0.2522202
"33244",0.2197368
"33245",0.2105435
"33246",0.22625
"33247",0.2492639
"33248",0.2527436
"33249",0.2371414
"33250",0.2470026
"33251",0.2573906
"33252",0.2560069
"33253",0.2697161
"33254",0.2439626
"33255",0.2377111
"33256",0.2364054
"33257",0.2552915
"33258",0.2334799
"33259",0.2294508
"33260",0.2197293
"33261",0.232136
"33262",0.2558771
"33263",0.2278576
"33264",0.2427362
"33265",0.2267911
"33266",0.2173097
"33267",0.2171661
"33268",0.2048625
"33269",0.2126399
"33270",0.1992667
"33271",0.2156236
"33272",0.2296558
"33273",0.2375037
"33274",0.2614679
"33275",0.2463354
"33276",0.2486681
"33277",0.2448912
"33278",0.2522349
"33279",0.2443517
"33280",0.2370914
"33281",0.2212653
"33282",0.2333252
"33283",0.2267971
"33284",0.1995966
"33285",0.2178272
"33286",0.2219028
"33287",0.2156781
"33288",0.2258168
"33289",0.2432389
"33290",0.2637516
"33291",0.2576025
"33292",0.2161718
"33293",0.235027
"33294",0.2359937
"33295",0.2144427
"33296",0.2360006
"33297",0.2190412
"33298",0.2382313
"33299",0.2616232
"33300",0.2412252
"33301",0.2447834
"33302",0.2513644
"33303",0.2206739
"33304",0.2454703
"33305",0.2525624
"33306",0.236964
"33307",0.2395968
"33308",0.2344351
"33309",0.2500466
"33310",0.2477029
"33311",0.2878468
"33312",0.2728375
"33313",0.2641783
"33314",0.2786163
"33315",0.227907
"33316",0.2640768
"33317",0.2487377
"33318",0.2408514
"33319",0.2272246
"33320",0.2236865
"33321",0.2152781
"33322",0.2154479
"33323",0.2155085
"33324",0.2210207
"33325",0.2308664
"33326",0.255917
"33327",0.2392601
"33328",0.2375209
"33329",0.2470031
"33330",0.2468626
"33331",0.2674464
"33332",0.2655511
"33333",0.2733519
"33334",0.2615071
"33335",0.2508097
"33336",0.2457196
"33337",0.21748
"33338",0.2239169
"33339",0.2860679
"33340",0.260321
"33341",0.235322
"33342",0.2470578
"33343",0.2268883
"33344",0.2193217
"33345",0.1931308
"33346",0.1881259
"33347",0.2028754
"33348",0.211497
"33349",0.2357079
"33350",0.2292413
"33351",0.2484003
"33352",0.244307
"33353",0.2421626
"33354",0.2404311
"33355",0.2418821
"33356",0.234202
"33357",0.237773
"33358",0.2339613
"33359",0.2441936
"33360",0.2335213
"33361",0.2150079
"33362",0.2213596
"33363",0.2569295
"33364",0.2513455
"33365",0.2601518
"33366",0.2488512
"33367",0.2553601
"33368",0.2468916
"33369",0.2345904
"33370",0.2539156
"33371",0.2477007
"33372",0.235686
"33373",0.2199072
"33374",0.2298805
"33375",0.2210566
"33376",0.237961
"33377",0.2319799
"33378",0.2369954
"33379",0.2289502
"33380",0.2350764
"33381",0.2339828
"33382",0.2260376
"33383",0.2398179
"33384",0.2263536
"33385",0.2297792
"33386",0.2053945
"33387",0.2262237
"33388",0.2337261
"33389",0.2609985
"33390",0.259465
"33391",0.233845
"33392",0.2307723
"33393",0.203634
"33394",0.2037755
"33395",0.2191839
"33396",0.2127847
"33397",0.2016962
"33398",0.2079333
"33399",0.1990362
"33400",0.2219779
"33401",0.2128873
"33402",0.222922
"33403",0.2129224
"33404",0.2226955
"33405",0.2519377
"33406",0.2659388
"33407",0.2602282
"33408",0.2607258
"33409",0.2587223
"33410",0.2446823
"33411",0.2270532
"33412",0.2295375
"33413",0.2519456
"33414",0.2356209
"33415",0.2313834
"33416",0.2330311
"33417",0.2407285
"33418",0.2228405
"33419",0.2243053
"33420",0.2483668
"33421",0.2240312
"33422",0.2287914
"33423",0.2397398
"33424",0.2406117
"33425",0.2282401
"33426",0.2250585
"33427",0.235712
"33428",0.2436347
"33429",0.2762438
"33430",0.2795375
"33431",0.2832925
"33432",0.2771596
"33433",0.2522008
"33434",0.2657354
"33435",0.2571958
"33436",0.2411461
"33437",0.2312925
"33438",0.2316764
"33439",0.215849
"33440",0.2018553
"33441",0.2231265
"33442",0.1973353
"33443",0.1893448
"33444",0.2056254
"33445",0.1997984
"33446",0.2149641
"33447",0.212751
"33448",0.2354406
"33449",0.24793
"33450",0.2493968
"33451",0.2459401
"33452",0.2492932
"33453",0.2331344
"33454",0.2250205
"33455",0.2200392
"33456",0.2285452
"33457",0.2518963
"33458",0.2360255
"33459",0.2717263
"33460",0.2745658
"33461",0.2504593
"33462",0.2595216
"33463",0.2676152
"33464",0.2326697
"33465",0.2415183
"33466",0.2424417
"33467",0.2354132
"33468",0.2093648
"33469",0.2169043
"33470",0.2335714
"33471",0.2729168
"33472",0.2723254
"33473",0.2512924
"33474",0.2203712
"33475",0.2319867
"33476",0.2438275
"33477",0.2237466
"33478",0.2149082
"33479",0.2381638
"33480",0.2122578
"33481",0.2261709
"33482",0.228728
"33483",0.2261894
"33484",0.2133138
"33485",0.2078246
"33486",0.2058441
"33487",0.2271888
"33488",0.2284328
"33489",0.2415911
"33490",0.251488
"33491",0.2417281
"33492",0.2488925
"33493",0.2342151
"33494",0.2578235
"33495",0.2484867
"33496",0.2401954
"33497",0.2364309
"33498",0.2308517
"33499",0.2488889
"33500",0.2328007
"33501",0.2527811
"33502",0.2624269
"33503",0.2812339
"33504",0.2621362
"33505",0.271378
"33506",0.2586564
"33507",0.2557825
"33508",0.2456809
"33509",0.2458504
"33510",0.2449317
"33511",0.2344172
"33512",0.2658563
"33513",0.2767701
"33514",0.2737296
"33515",0.2587605
"33516",0.2378836
"33517",0.2484524
"33518",0.2332548
"33519",0.2365328
"33520",0.2503327
"33521",0.2657689
"33522",0.2644104
"33523",0.2485149
"33524",0.2164731
"33525",0.2292848
"33526",0.2311906
"33527",0.202212
"33528",0.2053588
"33529",0.2151197
"33530",0.2028928
"33531",0.1929665
"33532",0.187343
"33533",0.2124846
"33534",0.1915381
"33535",0.1990202
"33536",0.2146174
"33537",0.246118
"33538",0.2612518
"33539",0.241987
"33540",0.2274092
"33541",0.2247278
"33542",0.2231768
"33543",0.2354179
"33544",0.2132912
"33545",0.2203177
"33546",0.2227121
"33547",0.2226031
"33548",0.2131902
"33549",0.2367577
"33550",0.215421
"33551",0.197529
"33552",0.2200093
"33553",0.1863481
"33554",0.186793
"33555",0.2009637
"33556",0.1946241
"33557",0.1969283
"33558",0.2185903
"33559",0.2357991
"33560",0.2172858
"33561",0.2169626
"33562",0.2293642
"33563",0.2095668
"33564",0.2288437
"33565",0.206591
"33566",0.2171157
"33567",0.2159589
"33568",0.2262733
"33569",0.2009075
"33570",0.1998786
"33571",0.2146106
"33572",0.2051957
"33573",0.2084402
"33574",0.2040258
"33575",0.220866
"33576",0.2252028
"33577",0.2191895
"33578",0.2239539
"33579",0.2173888
"33580",0.2270665
"33581",0.239824
"33582",0.2300276
"33583",0.2210233
"33584",0.2225326
"33585",0.2416447
"33586",0.2431734
"33587",0.2462915
"33588",0.22262
"33589",0.2306138
"33590",0.240314
"33591",0.2190248
"33592",0.213662
"33593",0.2273091
"33594",0.2136467
"33595",0.1950172
"33596",0.2328352
"33597",0.2191995
"33598",0.2077905
"33599",0.2274953
"33600",0.2016719
"33601",0.2113948
"33602",0.2295591
"33603",0.2065823
"33604",0.2236751
"33605",0.2239839
"33606",0.2060865
"33607",0.1986363
"33608",0.1924517
"33609",0.2237685
"33610",0.2200399
"33611",0.2197988
"33612",0.2294284
"33613",0.2285564
"33614",0.2243608
"33615",0.2417579
"33616",0.2567382
"33617",0.2440257
"33618",0.2449046
"33619",0.2253023
"33620",0.2273137
"33621",0.2211304
"33622",0.2024209
"33623",0.1921182
"33624",0.2142002
"33625",0.2046402
"33626",0.1973204
"33627",0.2239092
"33628",0.2049662
"33629",0.1956467
"33630",0.1954115
"33631",0.2250148
"33632",0.2319915
"33633",0.234242
"33634",0.2360872
"33635",0.221606
"33636",0.2355596
"33637",0.2333801
"33638",0.2307483
"33639",0.2433064
"33640",0.2285303
"33641",0.2484821
"33642",0.2402307
"33643",0.2493466
"33644",0.2533827
"33645",0.2310366
"33646",0.2035181
"33647",0.2321625
"33648",0.2317937
"33649",0.2435859
"33650",0.2533163
"33651",0.2509195
"33652",0.2653522
"33653",0.2549825
"33654",0.2597988
"33655",0.2554635
"33656",0.237037
"33657",0.2253563
"33658",0.211224
"33659",0.2082768
"33660",0.2195179
"33661",0.2071037
"33662",0.2125555
"33663",0.2153814
"33664",0.2427835
"33665",0.2452812
"33666",0.2368919
"33667",0.2294578
"33668",0.2336038
"33669",0.2171073
"33670",0.2096327
"33671",0.219225
"33672",0.2365755
"33673",0.2428325
"33674",0.2461571
"33675",0.2473516
"33676",0.2456976
"33677",0.236266
"33678",0.2245837
"33679",0.2123007
"33680",0.200735
"33681",0.2021642
"33682",0.21836
"33683",0.2091905
"33684",0.2092285
"33685",0.2052832
"33686",0.2056274
"33687",0.2269485
"33688",0.2371102
"33689",0.2352716
"33690",0.2227038
"33691",0.2368008
"33692",0.2560086
"33693",0.2441672
"33694",0.2295749
"33695",0.2412145
"33696",0.2404832
"33697",0.2188235
"33698",0.2165343
"33699",0.2192713
"33700",0.2057476
"33701",0.2062791
"33702",0.2214672
"33703",0.235707
"33704",0.2296719
"33705",0.2351976
"33706",0.2187063
"33707",0.2185951
"33708",0.2134305
