rmsd (nm),Systems
0.222682,A557S
0.2658391,A557S
0.2691045,A557S
0.2610281,A557S
0.275292,A557S
0.279392,A557S
0.2846619,A557S
0.3033518,A557S
0.294028,A557S
0.2688901,A557S
0.2659667,A557S
0.251314,A557S
0.2782246,A557S
0.2862659,A557S
0.2819553,A557S
0.2424928,A557S
0.2500115,A557S
0.2614068,A557S
0.2511207,A557S
0.265988,A557S
0.2439686,A557S
0.2356322,A557S
0.231052,A557S
0.2433499,A557S
0.2365607,A557S
0.2227906,A557S
0.2292638,A557S
0.2191015,A557S
0.2014541,A557S
0.1967192,A557S
0.1988962,A557S
0.2108875,A557S
0.214618,A557S
0.2129097,A557S
0.2361139,A557S
0.2482075,A557S
0.242463,A557S
0.2377434,A557S
0.2469235,A557S
0.2410018,A557S
0.23579,A557S
0.2256423,A557S
0.2347959,A557S
0.2400744,A557S
0.245166,A557S
0.2477943,A557S
0.2463131,A557S
0.2633078,A557S
0.2480462,A557S
0.236263,A557S
0.2127711,A557S
0.2113383,A557S
0.2330251,A557S
0.2265253,A557S
0.2292457,A557S
0.2341823,A557S
0.2482219,A557S
0.2474005,A557S
0.2180458,A557S
0.2257085,A557S
0.2019439,A557S
0.2254424,A557S
0.2173496,A557S
0.1987035,A557S
0.2428288,A557S
0.2166642,A557S
0.230535,A557S
0.2131708,A557S
0.2065126,A557S
0.1992534,A557S
0.1952382,A557S
0.2378598,A557S
0.2541687,A557S
0.2482077,A557S
0.2320352,A557S
0.2116945,A557S
0.1954648,A557S
0.2008029,A557S
0.2008503,A557S
0.1792308,A557S
0.1948504,A557S
0.2025934,A557S
0.2024712,A557S
0.1930202,A557S
0.1852872,A557S
0.1713074,A557S
0.1686329,A557S
0.1941287,A557S
0.2114413,A557S
0.1832092,A557S
0.1808349,A557S
0.1759903,A557S
0.1792128,A557S
0.213359,A557S
0.2087423,A557S
0.2223201,A557S
0.2180347,A557S
0.2234605,A557S
0.2405538,A557S
0.2257142,A557S
0.2231995,A557S
0.2258888,A557S
0.237891,A557S
0.2172727,A557S
0.2116543,A557S
0.2214502,A557S
0.2209393,A557S
0.1917951,A557S
0.1685928,A557S
0.1826006,A557S
0.1821558,A557S
0.1711238,A557S
0.179269,A557S
0.2029031,A557S
0.193846,A557S
0.1976168,A557S
0.2183579,A557S
0.2408639,A557S
0.2355427,A557S
0.1922434,A557S
0.1857706,A557S
0.2289739,A557S
0.2134543,A557S
0.1940719,A557S
0.2194514,A557S
0.1840332,A557S
0.1848814,A557S
0.1836707,A557S
0.1988998,A557S
0.2168358,A557S
0.2387755,A557S
0.2458835,A557S
0.2468503,A557S
0.2469855,A557S
0.2377076,A557S
0.2411161,A557S
0.2231586,A557S
0.2208781,A557S
0.2616442,A557S
0.2613359,A557S
0.2443869,A557S
0.2451819,A557S
0.2138859,A557S
0.2244902,A557S
0.2430386,A557S
0.2301709,A557S
0.2668949,A557S
0.2673151,A557S
0.262663,A557S
0.2324071,A557S
0.2396782,A557S
0.2304935,A557S
0.2264689,A557S
0.2337556,A557S
0.2189933,A557S
0.2435845,A557S
0.2399863,A557S
0.2031914,A557S
0.1938137,A557S
0.1895641,A557S
0.2087836,A557S
0.2107598,A557S
0.2012189,A557S
0.20915,A557S
0.2118985,A557S
0.2162102,A557S
0.2041008,A557S
0.2160808,A557S
0.2203415,A557S
0.2066804,A557S
0.2070747,A557S
0.208399,A557S
0.2058192,A557S
0.2013204,A557S
0.2130093,A557S
0.206816,A557S
0.2339895,A557S
0.2165379,A557S
0.1865067,A557S
0.2003273,A557S
0.2062597,A557S
0.2340864,A557S
0.263987,A557S
0.2279333,A557S
0.2163121,A557S
0.1967165,A557S
0.2146776,A557S
0.2166292,A557S
0.2155609,A557S
0.2337632,A557S
0.2282204,A557S
0.2373058,A557S
0.209593,A557S
0.2082673,A557S
0.2101636,A557S
0.2178428,A557S
0.2211997,A557S
0.1970894,A557S
0.1793999,A557S
0.2007309,A557S
0.2245816,A557S
0.2708516,A557S
0.2794384,A557S
0.2652706,A557S
0.2409356,A557S
0.250343,A557S
0.2633204,A557S
0.2603658,A557S
0.2713366,A557S
0.260849,A557S
0.252884,A557S
0.240175,A557S
0.2375504,A557S
0.216205,A557S
0.2087904,A557S
0.2129147,A557S
0.1959782,A557S
0.1811191,A557S
0.1833504,A557S
0.1907213,A557S
0.1960962,A557S
0.1746089,A557S
0.1953692,A557S
0.2219133,A557S
0.2016679,A557S
0.1863189,A557S
0.1854334,A557S
0.1891161,A557S
0.2068953,A557S
0.1993646,A557S
0.1769056,A557S
0.2089726,A557S
0.2050988,A557S
0.2051647,A557S
0.2178972,A557S
0.2140374,A557S
0.2110045,A557S
0.2309404,A557S
0.2444022,A557S
0.2536154,A557S
0.2245896,A557S
0.2166133,A557S
0.2115588,A557S
0.1977763,A557S
0.2052385,A557S
0.2253291,A557S
0.2517885,A557S
0.1900952,A557S
0.1996905,A557S
0.1939203,A557S
0.2031729,A557S
0.2163566,A557S
0.2209149,A557S
0.2282908,A557S
0.2370723,A557S
0.2797876,A557S
0.265153,A557S
0.2685417,A557S
0.2677888,A557S
0.2692944,A557S
0.2393292,A557S
0.2512784,A557S
0.201555,A557S
0.1953735,A557S
0.1811227,A557S
0.1899903,A557S
0.2024903,A557S
0.1925977,A557S
0.1810117,A557S
0.1898387,A557S
0.1777793,A557S
0.2107361,A557S
0.2056952,A557S
0.1980077,A557S
0.1850669,A557S
0.1856085,A557S
0.1829376,A557S
0.1906213,A557S
0.2071597,A557S
0.1919414,A557S
0.1979181,A557S
0.1788845,A557S
0.1793943,A557S
0.1717789,A557S
0.183753,A557S
0.1928602,A557S
0.1848219,A557S
0.187693,A557S
0.1888776,A557S
0.1895815,A557S
0.1988704,A557S
0.192602,A557S
0.2315903,A557S
0.2394873,A557S
0.2357114,A557S
0.2236985,A557S
0.2526032,A557S
0.2382429,A557S
0.2535636,A557S
0.2478407,A557S
0.2356589,A557S
0.2464143,A557S
0.2237109,A557S
0.221715,A557S
0.2376423,A557S
0.2443852,A557S
0.2487166,A557S
0.2355889,A557S
0.2328861,A557S
0.2387247,A557S
0.2555423,A557S
0.2324815,A557S
0.2362949,A557S
0.2285351,A557S
0.2388302,A557S
0.2236809,A557S
0.1918202,A557S
0.1914275,A557S
0.2017942,A557S
0.194213,A557S
0.1995823,A557S
0.1945491,A557S
0.2108048,A557S
0.2026553,A557S
0.2065548,A557S
0.2166873,A557S
0.2375757,A557S
0.2513119,A557S
0.2544151,A557S
0.2484338,A557S
0.2471825,A557S
0.2582849,A557S
0.2617807,A557S
0.2405566,A557S
0.2500086,A557S
0.2430029,A557S
0.2067759,A557S
0.2052985,A557S
0.1874328,A557S
0.2182468,A557S
0.196422,A557S
0.1821052,A557S
0.183992,A557S
0.2056186,A557S
0.2037666,A557S
0.2020226,A557S
0.1854049,A557S
0.1729951,A557S
0.1717858,A557S
0.185055,A557S
0.2117802,A557S
0.1989663,A557S
0.1976078,A557S
0.1791818,A557S
0.1860523,A557S
0.2064893,A557S
0.2154337,A557S
0.2029458,A557S
0.2300373,A557S
0.2224755,A557S
0.208373,A557S
0.2256175,A557S
0.2388885,A557S
0.2441996,A557S
0.2345133,A557S
0.2313194,A557S
0.2397458,A557S
0.2261651,A557S
0.2136962,A557S
0.2317371,A557S
0.2329986,A557S
0.2330593,A557S
0.2243079,A557S
0.2097631,A557S
0.1919374,A557S
0.2057317,A557S
0.2045045,A557S
0.2007207,A557S
0.2036178,A557S
0.2242142,A557S
0.2264573,A557S
0.2195813,A557S
0.2090152,A557S
0.2520815,A557S
0.265816,A557S
0.2527549,A557S
0.2372172,A557S
0.231919,A557S
0.2411839,A557S
0.2314487,A557S
0.2305683,A557S
0.2156331,A557S
0.2307574,A557S
0.2303162,A557S
0.2229531,A557S
0.2164339,A557S
0.2157556,A557S
0.1855691,A557S
0.1909456,A557S
0.2057161,A557S
0.1941888,A557S
0.231927,A557S
0.2140736,A557S
0.2062242,A557S
0.2041532,A557S
0.2001028,A557S
0.2075468,A557S
0.1575871,A557S
0.2035623,A557S
0.2309601,A557S
0.2209952,A557S
0.2125757,A557S
0.229508,A557S
0.2278392,A557S
0.2102321,A557S
0.1938725,A557S
0.1996318,A557S
0.1954014,A557S
0.1672746,A557S
0.1750789,A557S
0.2012774,A557S
0.2099692,A557S
0.2084151,A557S
0.2071058,A557S
0.1982632,A557S
0.2122685,A557S
0.2012942,A557S
0.2206286,A557S
0.2044317,A557S
0.2066059,A557S
0.2061121,A557S
0.2215867,A557S
0.2080221,A557S
0.1972836,A557S
0.1968848,A557S
0.213392,A557S
0.2159999,A557S
0.2038898,A557S
0.1875986,A557S
0.1800564,A557S
0.2014763,A557S
0.1903845,A557S
0.1656664,A557S
0.2056042,A557S
0.2148804,A557S
0.1986871,A557S
0.2065226,A557S
0.2369782,A557S
0.2086674,A557S
0.2197939,A557S
0.2103812,A557S
0.2160301,A557S
0.2177421,A557S
0.2068644,A557S
0.233235,A557S
0.2238464,A557S
0.2250853,A557S
0.2069772,A557S
0.2389529,A557S
0.2359047,A557S
0.2266491,A557S
0.2363651,A557S
0.2168674,A557S
0.2023493,A557S
0.2158193,A557S
0.2106836,A557S
0.2019513,A557S
0.1943498,A557S
0.2344162,A557S
0.2584032,A557S
0.22568,A557S
0.2164881,A557S
0.230213,A557S
0.2370355,A557S
0.2492953,A557S
0.2299842,A557S
0.2457925,A557S
0.2551889,A557S
0.2310991,A557S
0.2222364,A557S
0.2118,A557S
0.2028692,A557S
0.2158187,A557S
0.2079255,A557S
0.1974954,A557S
0.2038752,A557S
0.2068762,A557S
0.2306421,A557S
0.2271991,A557S
0.2254446,A557S
0.2091526,A557S
0.2322479,A557S
0.2382558,A557S
0.2455079,A557S
0.2084001,A557S
0.227356,A557S
0.2375378,A557S
0.2522434,A557S
0.25645,A557S
0.2573928,A557S
0.2649373,A557S
0.2400212,A557S
0.2642968,A557S
0.2314896,A557S
0.2259387,A557S
0.2107852,A557S
0.2121009,A557S
0.2122033,A557S
0.2138877,A557S
0.2241818,A557S
0.2216473,A557S
0.211545,A557S
0.2033289,A557S
0.185557,A557S
0.2061311,A557S
0.2105398,A557S
0.1841724,A557S
0.2158655,A557S
0.2193142,A557S
0.2398954,A557S
0.2239814,A557S
0.2546012,A557S
0.2399601,A557S
0.2315723,A557S
0.2218355,A557S
0.2104568,A557S
0.2103738,A557S
0.2185041,A557S
0.2105504,A557S
0.2132918,A557S
0.2100883,A557S
0.2053701,A557S
0.2121273,A557S
0.2236458,A557S
0.2080048,A557S
0.2402543,A557S
0.2344795,A557S
0.2140916,A557S
0.2079892,A557S
0.2251986,A557S
0.2200839,A557S
0.2061545,A557S
0.2303782,A557S
0.2299282,A557S
0.2147577,A557S
0.2281746,A557S
0.2576267,A557S
0.2213697,A557S
0.2060542,A557S
0.2091537,A557S
0.2196096,A557S
0.2028649,A557S
0.188575,A557S
0.2211929,A557S
0.228314,A557S
0.2195447,A557S
0.2270879,A557S
0.2033025,A557S
0.2163185,A557S
0.2157988,A557S
0.2293282,A557S
0.2355089,A557S
0.2281893,A557S
0.2243199,A557S
0.2310323,A557S
0.217842,A557S
0.2267694,A557S
0.2421075,A557S
0.2433155,A557S
0.2213362,A557S
0.2275868,A557S
0.2230622,A557S
0.2359519,A557S
0.2431041,A557S
0.2264768,A557S
0.2262463,A557S
0.2305949,A557S
0.229129,A557S
0.225608,A557S
0.218457,A557S
0.2135067,A557S
0.2208364,A557S
0.2138778,A557S
0.2038845,A557S
0.2254249,A557S
0.223614,A557S
0.2225084,A557S
0.2077146,A557S
0.2019836,A557S
0.1835929,A557S
0.1903123,A557S
0.174967,A557S
0.1882247,A557S
0.1922632,A557S
0.192518,A557S
0.2058841,A557S
0.2074336,A557S
0.1845141,A557S
0.1814743,A557S
0.186942,A557S
0.1888678,A557S
0.221027,A557S
0.1852454,A557S
0.2072738,A557S
0.2057534,A557S
0.2078641,A557S
0.2160174,A557S
0.2135364,A557S
0.1852616,A557S
0.2128348,A557S
0.2086708,A557S
0.1987036,A557S
0.1973033,A557S
0.2072259,A557S
0.1936792,A557S
0.1683234,A557S
0.1825079,A557S
0.168594,A557S
0.1710624,A557S
0.1848187,A557S
0.1688184,A557S
0.1861695,A557S
0.1750778,A557S
0.184326,A557S
0.2016497,A557S
0.2175587,A557S
0.1963512,A557S
0.1893825,A557S
0.1928898,A557S
0.181258,A557S
0.1759888,A557S
0.1790343,A557S
0.2026331,A557S
0.1966698,A557S
0.194523,A557S
0.1709138,A557S
0.147155,A557S
0.1739051,A557S
0.1972136,A557S
0.173558,A557S
0.1876605,A557S
0.1933439,A557S
0.2047267,A557S
0.2027242,A557S
0.2033443,A557S
0.2096515,A557S
0.2133997,A557S
0.1868719,A557S
0.1516237,A557S
0.179089,A557S
0.1773556,A557S
0.1751026,A557S
0.1754901,A557S
0.1786896,A557S
0.1689598,A557S
0.1593144,A557S
0.1673011,A557S
0.1690307,A557S
0.163288,A557S
0.1813843,A557S
0.1930359,A557S
0.2016363,A557S
0.2063873,A557S
0.2036906,A557S
0.2185659,A557S
0.2357765,A557S
0.2405915,A557S
0.2371542,A557S
0.2316194,A557S
0.232178,A557S
0.2333982,A557S
0.2220038,A557S
0.2349365,A557S
0.2136868,A557S
0.2200366,A557S
0.2261083,A557S
0.2090237,A557S
0.2341421,A557S
0.2332845,A557S
0.2510715,A557S
0.2232406,A557S
0.221206,A557S
0.2016939,A557S
0.2067193,A557S
0.1819157,A557S
0.1942989,A557S
0.2051684,A557S
0.2173401,A557S
0.2163052,A557S
0.2062986,A557S
0.2103491,A557S
0.2294049,A557S
0.2247325,A557S
0.223179,A557S
0.21428,A557S
0.2139374,A557S
0.1996138,A557S
0.1975866,A557S
0.2400223,A557S
0.2570533,A557S
0.2350976,A557S
0.2497156,A557S
0.2373177,A557S
0.2224697,A557S
0.2084236,A557S
0.2124925,A557S
0.1958161,A557S
0.2204885,A557S
0.2288375,A557S
0.2200006,A557S
0.2186123,A557S
0.2221482,A557S
0.2291276,A557S
0.2182776,A557S
0.2145092,A557S
0.1932187,A557S
0.1717163,A557S
0.191255,A557S
0.2039367,A557S
0.2184665,A557S
0.2444437,A557S
0.2374895,A557S
0.2067907,A557S
0.2064101,A557S
0.2147988,A557S
0.2322003,A557S
0.2245374,A557S
0.2056985,A557S
0.2343947,A557S
0.2431,A557S
0.2255977,A557S
0.214991,A557S
0.2027931,A557S
0.1910095,A557S
0.186614,A557S
0.1964427,A557S
0.1937798,A557S
0.2158388,A557S
0.2101809,A557S
0.1988177,A557S
0.2037652,A557S
0.2010625,A557S
0.1895051,A557S
0.1915783,A557S
0.2198617,A557S
0.1989092,A557S
0.2241424,A557S
0.2359796,A557S
0.2220935,A557S
0.2209988,A557S
0.205989,A557S
0.2278319,A557S
0.2137239,A557S
0.1987454,A557S
0.2030701,A557S
0.187192,A557S
0.1846932,A557S
0.2047033,A557S
0.2107377,A557S
0.2121202,A557S
0.2072491,A557S
0.2388463,A557S
0.2270449,A557S
0.2241106,A557S
0.2341836,A557S
0.2207474,A557S
0.2073989,A557S
0.2304429,A557S
0.2263233,A557S
0.2223111,A557S
0.2335523,A557S
0.2218578,A557S
0.1883773,A557S
0.1873194,A557S
0.1891398,A557S
0.1786639,A557S
0.177187,A557S
0.1839363,A557S
0.1881302,A557S
0.2307615,A557S
0.2007855,A557S
0.2099453,A557S
0.2074268,A557S
0.2027618,A557S
0.1926423,A557S
0.210132,A557S
0.2323975,A557S
0.2394592,A557S
0.223226,A557S
0.2283547,A557S
0.2031126,A557S
0.2186552,A557S
0.225928,A557S
0.2224974,A557S
0.2244114,A557S
0.2113961,A557S
0.2098401,A557S
0.2227904,A557S
0.2144195,A557S
0.1918559,A557S
0.2124736,A557S
0.192927,A557S
0.1937547,A557S
0.2028245,A557S
0.193007,A557S
0.1983403,A557S
0.1876903,A557S
0.216814,A557S
0.2514262,A557S
0.2510608,A557S
0.2513617,A557S
0.2506945,A557S
0.2505125,A557S
0.2522084,A557S
0.2262041,A557S
0.2269854,A557S
0.2054563,A557S
0.2170389,A557S
0.202874,A557S
0.2112301,A557S
0.1864052,A557S
0.1887829,A557S
0.180782,A557S
0.182917,A557S
0.1832339,A557S
0.2042427,A557S
0.2052985,A557S
0.1961782,A557S
0.2224118,A557S
0.2463788,A557S
0.2290897,A557S
0.2283664,A557S
0.2244127,A557S
0.2211746,A557S
0.2073252,A557S
0.240163,A557S
0.2487964,A557S
0.2572657,A557S
0.225065,A557S
0.2086455,A557S
0.2290046,A557S
0.2205939,A557S
0.220118,A557S
0.212888,A557S
0.2193703,A557S
0.2352504,A557S
0.2498592,A557S
0.2597385,A557S
0.2324975,A557S
0.2143857,A557S
0.200524,A557S
0.2308375,A557S
0.2419073,A557S
0.2257609,A557S
0.2250562,A557S
0.2037369,A557S
0.2046268,A557S
0.2255033,A557S
0.2268999,A557S
0.2385922,A557S
0.237955,A557S
0.2346245,A557S
0.218453,A557S
0.2306614,A557S
0.2437437,A557S
0.2310001,A557S
0.2519595,A557S
0.2531268,A557S
0.2668782,A557S
0.23827,A557S
0.2223069,A557S
0.2181535,A557S
0.2779772,A557S
0.2954743,A557S
0.2564739,A557S
0.2703437,A557S
0.2603979,A557S
0.248186,A557S
0.2562979,A557S
0.2618348,A557S
0.2362818,A557S
0.2756319,A557S
0.2706769,A557S
0.2701763,A557S
0.2699077,A557S
0.2514568,A557S
0.2450318,A557S
0.2506576,A557S
0.2709791,A557S
0.2656297,A557S
0.2598307,A557S
0.2508516,A557S
0.2811421,A557S
0.2462044,A557S
0.2448244,A557S
0.2248371,A557S
0.2336247,A557S
0.2223184,A557S
0.2219318,A557S
0.2118872,A557S
0.2294969,A557S
0.2341355,A557S
0.2399545,A557S
0.2244956,A557S
0.2272827,A557S
0.2058725,A557S
0.2227165,A557S
0.23579,A557S
0.2093414,A557S
0.2141498,A557S
0.2221396,A557S
0.2470158,A557S
0.2447739,A557S
0.2503655,A557S
0.2695499,A557S
0.2611491,A557S
0.2305999,A557S
0.2576472,A557S
0.2411052,A557S
0.2258975,A557S
0.2147133,A557S
0.2236761,A557S
0.2463569,A557S
0.2378378,A557S
0.2419973,A557S
0.2092363,A557S
0.2062025,A557S
0.1943622,A557S
0.2185382,A557S
0.2437764,A557S
0.2055653,A557S
0.2156522,A557S
0.2279356,A557S
0.2295484,A557S
0.2129918,A557S
0.203551,A557S
0.2167261,A557S
0.21084,A557S
0.1965126,A557S
0.1879753,A557S
0.2090803,A557S
0.2125843,A557S
0.2063408,A557S
0.2156203,A557S
0.2248818,A557S
0.2295451,A557S
0.2383088,A557S
0.2364176,A557S
0.191861,A557S
0.1937974,A557S
0.2094175,A557S
0.1881046,A557S
0.1875591,A557S
0.1891572,A557S
0.1976747,A557S
0.2276077,A557S
0.2411157,A557S
0.2226884,A557S
0.2342594,A557S
0.2491473,A557S
0.2375662,A557S
0.2624262,A557S
0.2224239,A557S
0.2381473,A557S
0.23255,A557S
0.2294238,A557S
0.2213712,A557S
0.2121297,A557S
0.2013647,A557S
0.2260161,A557S
0.2276403,A557S
0.2190716,A557S
0.2130297,A557S
0.2190305,A557S
0.2179615,A557S
0.2501168,A557S
0.2584924,A557S
0.2628561,A557S
0.245076,A557S
0.2080858,A557S
0.2184034,A557S
0.2213606,A557S
0.2578669,A557S
0.2557788,A557S
0.256734,A557S
0.2625062,A557S
0.2883894,A557S
0.2583534,A557S
0.2491964,A557S
0.2486702,A557S
0.2479287,A557S
0.2487189,A557S
0.2437934,A557S
0.2533244,A557S
0.2633124,A557S
0.2376519,A557S
0.2335217,A557S
0.2387952,A557S
0.2394575,A557S
0.2233777,A557S
0.2147912,A557S
0.2170739,A557S
0.2005476,A557S
0.2022238,A557S
0.2399397,A557S
0.2509209,A557S
0.2719708,A557S
0.2574414,A557S
0.2229461,A557S
0.2214938,A557S
0.2091514,A557S
0.1962695,A557S
0.2097939,A557S
0.2184028,A557S
0.2398584,A557S
0.2385256,A557S
0.2368791,A557S
0.2197378,A557S
0.2194351,A557S
0.2304686,A557S
0.2236207,A557S
0.2224784,A557S
0.2171518,A557S
0.2028229,A557S
0.2145525,A557S
0.2378987,A557S
0.2403911,A557S
0.2195166,A557S
0.2357442,A557S
0.2632317,A557S
0.2842594,A557S
0.264828,A557S
0.2914187,A557S
0.3080092,A557S
0.3118646,A557S
0.3117062,A557S
0.3004731,A557S
0.2685547,A557S
0.2617711,A557S
0.2430691,A557S
0.2785309,A557S
0.2798105,A557S
0.2733724,A557S
0.2516165,A557S
0.2430335,A557S
0.26438,A557S
0.2623124,A557S
0.2401547,A557S
0.2192483,A557S
0.2311618,A557S
0.2128212,A557S
0.221882,A557S
0.2131211,A557S
0.2148474,A557S
0.2465356,A557S
0.2493961,A557S
0.2388358,A557S
0.2519934,A557S
0.2692498,A557S
0.2865355,A557S
0.2808231,A557S
0.2753371,A557S
0.2379806,A557S
0.2553008,A557S
0.244256,A557S
0.2184224,A557S
0.2162046,A557S
0.2409487,A557S
0.2217742,A557S
0.2441889,A557S
0.2476645,A557S
0.2541412,A557S
0.2905255,A557S
0.2958305,A557S
0.273662,A557S
0.2671669,A557S
0.2437856,A557S
0.231135,A557S
0.2619906,A557S
0.2603513,A557S
0.2843657,A557S
0.2603498,A557S
0.263597,A557S
0.280485,A557S
0.2405281,A557S
0.2477956,A557S
0.2406913,A557S
0.2478366,A557S
0.2397134,A557S
0.2404314,A557S
0.2496039,A557S
0.2516505,A557S
0.2425113,A557S
0.2629684,A557S
0.2667358,A557S
0.2635805,A557S
0.2603251,A557S
0.2655975,A557S
0.2975192,A557S
0.2910948,A557S
0.3016365,A557S
0.3181186,A557S
0.3204866,A557S
0.3205874,A557S
0.2952634,A557S
0.2648513,A557S
0.2316832,A557S
0.2630039,A557S
0.2687689,A557S
0.2839845,A557S
0.2564796,A557S
0.2638963,A557S
0.2427615,A557S
0.2601867,A557S
0.2607584,A557S
0.2775402,A557S
0.2494829,A557S
0.2730196,A557S
0.2416856,A557S
0.2223277,A557S
0.239371,A557S
0.2229448,A557S
0.2834271,A557S
0.2946545,A557S
0.3046399,A557S
0.3047761,A557S
0.2850881,A557S
0.2701284,A557S
0.2533671,A557S
0.2629616,A557S
0.2577912,A557S
0.2470629,A557S
0.2495663,A557S
0.2583233,A557S
0.2535004,A557S
0.2593819,A557S
0.2853943,A557S
0.26441,A557S
0.2360463,A557S
0.2167984,A557S
0.2333437,A557S
0.2577515,A557S
0.2647457,A557S
0.2628004,A557S
0.2668871,A557S
0.282929,A557S
0.3012183,A557S
0.3067138,A557S
0.306745,A557S
0.2784015,A557S
0.2926188,A557S
0.3014494,A557S
0.3079636,A557S
0.3145125,A557S
0.2999647,A557S
0.2647727,A557S
0.2664902,A557S
0.2778334,A557S
0.2763428,A557S
0.2676547,A557S
0.2828125,A557S
0.26923,A557S
0.2272877,A557S
0.2751122,A557S
0.2796855,A557S
0.2661591,A557S
0.277618,A557S
0.2677032,A557S
0.260843,A557S
0.2561076,A557S
0.2781031,A557S
0.2818352,A557S
0.3165473,A557S
0.2998506,A557S
0.2785495,A557S
0.2832484,A557S
0.3005616,A557S
0.2751954,A557S
0.2789765,A557S
0.2799852,A557S
0.2732569,A557S
0.2786081,A557S
0.3041083,A557S
0.3070371,A557S
0.2969312,A557S
0.2771112,A557S
0.2694288,A557S
0.2665919,A557S
0.2437208,A557S
0.2417078,A557S
0.2394047,A557S
0.2619111,A557S
0.2632637,A557S
0.2368377,A557S
0.2590047,A557S
0.2649519,A557S
0.2603697,A557S
0.241635,A557S
0.221119,A557S
0.2142989,A557S
0.2418279,A557S
0.2514174,A557S
0.2637917,A557S
0.2616849,A557S
0.2542439,A557S
0.2125183,A557S
0.2341467,A557S
0.2147909,A557S
0.2282341,A557S
0.247769,A557S
0.2521899,A557S
0.2371033,A557S
0.2621852,A557S
0.2459635,A557S
0.2183226,A557S
0.2254839,A557S
0.2369534,A557S
0.2147672,A557S
0.2318774,A557S
0.2353434,A557S
0.22584,A557S
0.2403276,A557S
0.2408997,A557S
0.2657334,A557S
0.245524,A557S
0.2565435,A557S
0.221887,A557S
0.2418285,A557S
0.214237,A557S
0.2047397,A557S
0.2616872,A557S
0.2488664,A557S
0.2400011,A557S
0.2202944,A557S
0.2074012,A557S
0.2269593,A557S
0.2395346,A557S
0.2459036,A557S
0.2461158,A557S
0.2429281,A557S
0.2414708,A557S
0.2557492,A557S
0.233334,A557S
0.2792558,A557S
0.2757863,A557S
0.2599003,A557S
0.228968,A557S
0.2321656,A557S
0.247773,A557S
0.2641915,A557S
0.2510341,A557S
0.252482,A557S
0.2491451,A557S
0.2293285,A557S
0.2543711,A557S
0.2492076,A557S
0.2534856,A557S
0.262518,A557S
0.2662686,A557S
0.278387,A557S
0.2928942,A557S
0.2569692,A557S
0.2467559,A557S
0.252637,A557S
0.2563245,A557S
0.2599632,A557S
0.2194358,A557S
0.2504464,A557S
0.2333477,A557S
0.2476759,A557S
0.2664938,A557S
0.2430704,A557S
0.2592269,A557S
0.2456811,A557S
0.2659812,A557S
0.2500933,A557S
0.2421905,A557S
0.2336067,A557S
0.278856,A557S
0.2789191,A557S
0.2761518,A557S
0.2634631,A557S
0.2483222,A557S
0.2378161,A557S
0.2160615,A557S
0.1910737,A557S
0.1950363,A557S
0.2075485,A557S
0.2288667,A557S
0.2376643,A557S
0.2641482,A557S
0.2760148,A557S
0.2874001,A557S
0.2885998,A557S
0.263583,A557S
0.2421768,A557S
0.2512826,A557S
0.2611449,A557S
0.2787045,A557S
0.2664157,A557S
0.2695063,A557S
0.2648123,A557S
0.246865,A557S
0.2639816,A557S
0.2602436,A557S
0.2628919,A557S
0.2387664,A557S
0.2481253,A557S
0.2259302,A557S
0.2255028,A557S
0.2262588,A557S
0.2276756,A557S
0.2368638,A557S
0.2289471,A557S
0.2292608,A557S
0.253539,A557S
0.2373296,A557S
0.2494776,A557S
0.234151,A557S
0.230379,A557S
0.2416816,A557S
0.2479164,A557S
0.2760449,A557S
0.2699904,A557S
0.2513589,A557S
0.245521,A557S
0.2612542,A557S
0.2355569,A557S
0.2201805,A557S
0.2320342,A557S
0.2486325,A557S
0.2274615,A557S
0.2072082,A557S
0.1975427,A557S
0.1868785,A557S
0.1907462,A557S
0.2007181,A557S
0.2192093,A557S
0.2200888,A557S
0.2157987,A557S
0.2207634,A557S
0.2378549,A557S
0.2193727,A557S
0.2252477,A557S
0.232102,A557S
0.2152801,A557S
0.2046763,A557S
0.2212808,A557S
0.2115522,A557S
0.2282005,A557S
0.2374259,A557S
0.2130115,A557S
0.2397631,A557S
0.2442355,A557S
0.2402103,A557S
0.2318592,A557S
0.2446211,A557S
0.2368106,A557S
0.2685538,A557S
0.252487,A557S
0.2230526,A557S
0.2245733,A557S
0.2159722,A557S
0.2356126,A557S
0.2352027,A557S
0.2607019,A557S
0.2611534,A557S
0.259943,A557S
0.2511815,A557S
0.2362814,A557S
0.2324882,A557S
0.2200227,A557S
0.2096586,A557S
0.2238313,A557S
0.2293496,A557S
0.228504,A557S
0.2463579,A557S
0.2470271,A557S
0.2568675,A557S
0.2415851,A557S
0.2592214,A557S
0.2509654,A557S
0.2384894,A557S
0.2428664,A557S
0.220552,A557S
0.2160834,A557S
0.2192032,A557S
0.1983116,A557S
0.2087508,A557S
0.2532133,A557S
0.2398661,A557S
0.2289525,A557S
0.2486551,A557S
0.2665125,A557S
0.2483889,A557S
0.2259051,A557S
0.2356707,A557S
0.2237543,A557S
0.2249543,A557S
0.2245376,A557S
0.248904,A557S
0.2344217,A557S
0.2064866,A557S
0.2141653,A557S
0.2312705,A557S
0.2364984,A557S
0.242167,A557S
0.2337379,A557S
0.2295773,A557S
0.2263363,A557S
0.2060589,A557S
0.2000378,A557S
0.217379,A557S
